,id,class,text,kazakh
262,262,13,How do I link my card in the app.,Қолданбадағы картамды қалай байланыстыру керек? 
263,263,13,How do I get my card into the app?,Картамды қосымшаға қалай қосу керек? 
264,264,13,I found my card! Can I link it back into the app?,Мен карточкамды таптым! Қолданбаға қосып бере аламын ба? 
265,265,13,How do I reactivate my card?,Картамды қалай қайта қосу керек? 
266,266,13,Where do I go to get my new card linked?,Жаңа картамды қайдан тіркей аламын? 
267,267,13,"I thought I lost my card but I found it today, so I would like to reactivate it.","Мен картамды жоғалттым деп ойладым, бірақ бүгін таптым, сондықтан оны қайта қосуды қалаймын. "
268,268,13,How do I link the new card that I just got from you guys?,Мен сендерден алған жаңа картаны қалай байланыстыруға болады? 
269,269,13,How can I add a new card?,Жаңа картаны қалай қосуға болады? 
270,270,13,Can you tell me how to get my card on the app?,Картамды қосымшаға қалай қосу керектігін айта аласыз ба? 
271,271,13,Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,"Мен жоғалтып алдым деп ойлаған, бірақ бүгін таңертең жағымда тапқан картаны қайта қосу мүмкін бе? "
272,272,13,How do I make my card appear on the app?,Мен картамды қосымшаға қалай шығарамын? 
273,273,13,How do I link the new card?,Жаңа картаны қалай байланыстыру керек? 
274,274,13,Where in the app do I link a new card?,Жаңа картаны қайдан қосу керек? 
275,275,13,How do I add my card to the app once I get it?,Мен карточканы алғаннан кейін қалай қосымшаға қосуға болады? 
276,276,13,Can I link your physical card,Сіздің физикалық картаңызды қосуға бола ма? 
277,277,13,How do I activate and link my new card?,Жаңа картамды қалай қосуға және қосуға болады? 
278,278,13,"I got a card, how do I get it in the app?","Менде карта бар, оны қалай қолданбаға қосуға болады? "
