,class,text
614,34,why is there a service fee on my statement?
615,34,"My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about."
616,34,I am seeing and extra 1$ charged to my account and wanted to know about it.
617,34,Why did you charge me extra?
618,34,An extra pound was charged!
619,34,I got billed an extra pound!
620,34,Why do I see an extra fee on my statement?
621,34,"There must have been a mistake, why was I charged an extra pound?"
622,34,"When I look at my statement there is an extra fee, that is for what?"
623,34,There is an extra small charge on my card! What do I do?
624,34,"I looked at my statement, and there is a charge for 1£ that I don't recognize.  Why is it on there?"
625,34,I got a €1 extra fee in my statement
626,34,What is the extra fee on my statement?
627,34,Why have I been charged an extra £1?
628,34,"In my statement, I got a €1 extra fee."
629,34,Why is there a charge for $1 on my account?
630,34,"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound."
631,34,what was the $1 fee i got
632,34,I see a charge of 1L I do not recognize on my statement
633,34,I was overcharged one extra pound!
634,34,I noticed an extra pound charge?
635,34,I have been charged an extra pound!
636,34,Why does my statement show a $1 charge on my account?
637,34,Why has my card been charged an extra pound?
638,34,Why does my statement have an extra fee?
639,34,There is a  €1 fee on my account I didn't authorize
640,34,I was made to pay an additional pound!
641,34,I was charged an extra pound for no reason. Why is that?
642,34,It appears I have a fee in my statement.
643,34,When did I get a $1 extra fee on my statement?
644,34,What is this fee debit on my account?
645,34,I was charged an extra dollar on my account and would like to know the reason.
646,34,What is this extra €1 fee about?
647,34,I was overcharged a pound.
648,34,Why do i have an extra fee on my statement?
649,34,What was the $1 charge for on my statement?
650,34,I had a dollar charged to my account that's still pending and wanted to know what the charge is for?
651,34,I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.
652,34,What am I being charged an extra pound when I haven't bought something worth that much?
653,34,why was i charged a small amount
654,34,Do you also have this extra fee on your statement?
655,34,Why did I get charged one pound seemingly randomly?
656,34,Why was I charged an extra pound?
657,34,I am being charged a pound out of nowhere. What is this?
658,34,A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount
659,34,Why did you guys charge me an extra €1?
660,34,Why was I charged more than I should have been?
661,34,What is the fee on my statement for?
662,34,"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?"
663,34,Why is there a pending hold on one pound on my statement?
664,34,I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.
665,34,What is this $1 charge on my account?
666,34,There is a 1£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.
667,34,Why did a transaction I made charge me $1?
668,34,"There seems to be an additional charge of £1 on my statement, what is the reason for this?"
669,34,I still have not received an answer as to why I was charged $1.00 in a transaction?
670,34,Why does my statement show an extra fee?
671,34,"There's an extra fee on my statement, why is that?"
672,34,There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.
673,34,There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?
674,34,Can you tell me about why the account I have was charged an extra 1$
675,34,why does my statement contain an extra fee?
676,34,Can you tell me why I was charged $1 for a transaction?
677,34,Why is there an extra €1 fee in my statement?
678,34,"There is an extra charge on my account I didn't authorise, it's just £1, what is it?"
679,34,What is the dollar that I have pending on my statement there?
680,34,"I see an extra $1  charge on my statement, why is this?"
681,34,Can you please explain to me why there is an extra €1 fee in my statement?
682,34,"There is an unexplained $1 charge on my statement, can you please explain this to me?"
683,34,How can I find out about an extra fee on my statement?
684,34,"Hello, I see that I have been charged an extra $1 on my app.  Could you please provide me with a reason for this charge?"
685,34,"In my statement, there was an extra €1 fee"
686,34,Is there a reason there's an extra fee on my statement?
687,34,What is this extra fee on my statement.
688,34,What does the €1 fee mean?
689,34,"There's a €1 fee on my statement, why?"
690,34,Why was I charged an additional $1?
691,34,I checked my statement and am being charged one pound. Where did this charge come from?
692,34,I do not know why I was charged for the $1 transaction.
693,34,I wanted to know about a pending dollar that is on my statement.
694,34,"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!"
695,34,How come there is a $1 extra charge on my statement?
696,34,I was charged an extra pound.
697,34,There is a charge for an additional pound.
698,34,There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.
699,34,I need to know what these extra charges are on my statement?
